filename,word,ink_rgb,background_rgb,tone_factor,saturation,brightness
ORANGE_as_orange_bg-softgray_T12_S12_B12.png,orange,"(255, 198, 0)","(235, 235, 235)",1.2,1.2,1.2
ORANGE_as_orange_bg-beige_T12_S08_B08.png,orange,"(255, 198, 0)","(245, 240, 225)",1.2,0.8,0.8
ORANGE_as_orange_bg-beige_T12_S08_B10.png,orange,"(255, 198, 0)","(245, 240, 225)",1.2,0.8,1.0
ORANGE_as_orange_bg-beige_T12_S08_B12.png,orange,"(255, 198, 0)","(245, 240, 225)",1.2,0.8,1.2
ORANGE_as_orange_bg-beige_T12_S10_B08.png,orange,"(255, 198, 0)","(245, 240, 225)",1.2,1.0,0.8
ORANGE_as_orange_bg-beige_T12_S10_B10.png,orange,"(255, 198, 0)","(245, 240, 225)",1.2,1.0,1.0
ORANGE_as_orange_bg-beige_T12_S10_B12.png,orange,"(255, 198, 0)","(245, 240, 225)",1.2,1.0,1.2
ORANGE_as_orange_bg-beige_T12_S12_B08.png,orange,"(255, 198, 0)","(245, 240, 225)",1.2,1.2,0.8
ORANGE_as_orange_bg-beige_T12_S12_B10.png,orange,"(255, 198, 0)","(245, 240, 225)",1.2,1.2,1.0
ORANGE_as_orange_bg-beige_T12_S12_B12.png,orange,"(255, 198, 0)","(245, 240, 225)",1.2,1.2,1.2
ORANGE_as_orange_bg-softpink_T12_S08_B08.png,orange,"(255, 198, 0)","(250, 230, 235)",1.2,0.8,0.8
ORANGE_as_orange_bg-softpink_T12_S08_B10.png,orange,"(255, 198, 0)","(250, 230, 235)",1.2,0.8,1.0
ORANGE_as_orange_bg-softpink_T12_S08_B12.png,orange,"(255, 198, 0)","(250, 230, 235)",1.2,0.8,1.2
ORANGE_as_orange_bg-softpink_T12_S10_B08.png,orange,"(255, 198, 0)","(250, 230, 235)",1.2,1.0,0.8
ORANGE_as_orange_bg-softpink_T12_S10_B10.png,orange,"(255, 198, 0)","(250, 230, 235)",1.2,1.0,1.0
ORANGE_as_orange_bg-softpink_T12_S10_B12.png,orange,"(255, 198, 0)","(250, 230, 235)",1.2,1.0,1.2
ORANGE_as_orange_bg-softpink_T12_S12_B08.png,orange,"(255, 198, 0)","(250, 230, 235)",1.2,1.2,0.8
ORANGE_as_orange_bg-softpink_T12_S12_B10.png,orange,"(255, 198, 0)","(250, 230, 235)",1.2,1.2,1.0
ORANGE_as_orange_bg-softpink_T12_S12_B12.png,orange,"(255, 198, 0)","(250, 230, 235)",1.2,1.2,1.2
ORANGE_as_orange_bg-mint_T12_S08_B08.png,orange,"(255, 198, 0)","(230, 245, 235)",1.2,0.8,0.8
ORANGE_as_orange_bg-mint_T12_S08_B10.png,orange,"(255, 198, 0)","(230, 245, 235)",1.2,0.8,1.0
ORANGE_as_orange_bg-mint_T12_S08_B12.png,orange,"(255, 198, 0)","(230, 245, 235)",1.2,0.8,1.2
ORANGE_as_orange_bg-mint_T12_S10_B08.png,orange,"(255, 198, 0)","(230, 245, 235)",1.2,1.0,0.8
ORANGE_as_orange_bg-mint_T12_S10_B10.png,orange,"(255, 198, 0)","(230, 245, 235)",1.2,1.0,1.0
ORANGE_as_orange_bg-mint_T12_S10_B12.png,orange,"(255, 198, 0)","(230, 245, 235)",1.2,1.0,1.2
ORANGE_as_orange_bg-mint_T12_S12_B08.png,orange,"(255, 198, 0)","(230, 245, 235)",1.2,1.2,0.8
ORANGE_as_orange_bg-mint_T12_S12_B10.png,orange,"(255, 198, 0)","(230, 245, 235)",1.2,1.2,1.0
ORANGE_as_orange_bg-mint_T12_S12_B12.png,orange,"(255, 198, 0)","(230, 245, 235)",1.2,1.2,1.2
ORANGE_as_orange_bg-softyellow_T12_S08_B08.png,orange,"(255, 198, 0)","(250, 250, 225)",1.2,0.8,0.8
ORANGE_as_orange_bg-softyellow_T12_S08_B10.png,orange,"(255, 198, 0)","(250, 250, 225)",1.2,0.8,1.0
ORANGE_as_orange_bg-softyellow_T12_S08_B12.png,orange,"(255, 198, 0)","(250, 250, 225)",1.2,0.8,1.2
ORANGE_as_orange_bg-softyellow_T12_S10_B08.png,orange,"(255, 198, 0)","(250, 250, 225)",1.2,1.0,0.8
ORANGE_as_orange_bg-softyellow_T12_S10_B10.png,orange,"(255, 198, 0)","(250, 250, 225)",1.2,1.0,1.0
ORANGE_as_orange_bg-softyellow_T12_S10_B12.png,orange,"(255, 198, 0)","(250, 250, 225)",1.2,1.0,1.2
ORANGE_as_orange_bg-softyellow_T12_S12_B08.png,orange,"(255, 198, 0)","(250, 250, 225)",1.2,1.2,0.8
ORANGE_as_orange_bg-softyellow_T12_S12_B10.png,orange,"(255, 198, 0)","(250, 250, 225)",1.2,1.2,1.0
ORANGE_as_orange_bg-softyellow_T12_S12_B12.png,orange,"(255, 198, 0)","(250, 250, 225)",1.2,1.2,1.2
ORANGE_as_orange_bg-white_T14_S08_B08.png,orange,"(255, 230, 0)","(255, 255, 255)",1.4,0.8,0.8
ORANGE_as_orange_bg-white_T14_S08_B10.png,orange,"(255, 230, 0)","(255, 255, 255)",1.4,0.8,1.0
ORANGE_as_orange_bg-white_T14_S08_B12.png,orange,"(255, 230, 0)","(255, 255, 255)",1.4,0.8,1.2
ORANGE_as_orange_bg-white_T14_S10_B08.png,orange,"(255, 230, 0)","(255, 255, 255)",1.4,1.0,0.8
ORANGE_as_orange_bg-white_T14_S10_B10.png,orange,"(255, 230, 0)","(255, 255, 255)",1.4,1.0,1.0
ORANGE_as_orange_bg-white_T14_S10_B12.png,orange,"(255, 230, 0)","(255, 255, 255)",1.4,1.0,1.2
ORANGE_as_orange_bg-white_T14_S12_B08.png,orange,"(255, 230, 0)","(255, 255, 255)",1.4,1.2,0.8
ORANGE_as_orange_bg-white_T14_S12_B10.png,orange,"(255, 230, 0)","(255, 255, 255)",1.4,1.2,1.0
ORANGE_as_orange_bg-white_T14_S12_B12.png,orange,"(255, 230, 0)","(255, 255, 255)",1.4,1.2,1.2
ORANGE_as_orange_bg-softgray_T14_S08_B08.png,orange,"(255, 230, 0)","(235, 235, 235)",1.4,0.8,0.8
ORANGE_as_orange_bg-softgray_T14_S08_B10.png,orange,"(255, 230, 0)","(235, 235, 235)",1.4,0.8,1.0
ORANGE_as_orange_bg-softgray_T14_S08_B12.png,orange,"(255, 230, 0)","(235, 235, 235)",1.4,0.8,1.2
ORANGE_as_orange_bg-softgray_T14_S10_B08.png,orange,"(255, 230, 0)","(235, 235, 235)",1.4,1.0,0.8
ORANGE_as_orange_bg-softgray_T14_S10_B10.png,orange,"(255, 230, 0)","(235, 235, 235)",1.4,1.0,1.0
ORANGE_as_orange_bg-softgray_T14_S10_B12.png,orange,"(255, 230, 0)","(235, 235, 235)",1.4,1.0,1.2
ORANGE_as_orange_bg-softgray_T14_S12_B08.png,orange,"(255, 230, 0)","(235, 235, 235)",1.4,1.2,0.8
ORANGE_as_orange_bg-softgray_T14_S12_B10.png,orange,"(255, 230, 0)","(235, 235, 235)",1.4,1.2,1.0
ORANGE_as_orange_bg-softgray_T14_S12_B12.png,orange,"(255, 230, 0)","(235, 235, 235)",1.4,1.2,1.2
ORANGE_as_orange_bg-beige_T14_S08_B08.png,orange,"(255, 230, 0)","(245, 240, 225)",1.4,0.8,0.8
ORANGE_as_orange_bg-beige_T14_S08_B10.png,orange,"(255, 230, 0)","(245, 240, 225)",1.4,0.8,1.0
ORANGE_as_orange_bg-beige_T14_S08_B12.png,orange,"(255, 230, 0)","(245, 240, 225)",1.4,0.8,1.2
ORANGE_as_orange_bg-beige_T14_S10_B08.png,orange,"(255, 230, 0)","(245, 240, 225)",1.4,1.0,0.8
ORANGE_as_orange_bg-beige_T14_S10_B10.png,orange,"(255, 230, 0)","(245, 240, 225)",1.4,1.0,1.0
ORANGE_as_orange_bg-beige_T14_S10_B12.png,orange,"(255, 230, 0)","(245, 240, 225)",1.4,1.0,1.2
ORANGE_as_orange_bg-beige_T14_S12_B08.png,orange,"(255, 230, 0)","(245, 240, 225)",1.4,1.2,0.8
ORANGE_as_orange_bg-beige_T14_S12_B10.png,orange,"(255, 230, 0)","(245, 240, 225)",1.4,1.2,1.0
ORANGE_as_orange_bg-beige_T14_S12_B12.png,orange,"(255, 230, 0)","(245, 240, 225)",1.4,1.2,1.2
ORANGE_as_orange_bg-softpink_T14_S08_B08.png,orange,"(255, 230, 0)","(250, 230, 235)",1.4,0.8,0.8
ORANGE_as_orange_bg-softpink_T14_S08_B10.png,orange,"(255, 230, 0)","(250, 230, 235)",1.4,0.8,1.0
ORANGE_as_orange_bg-softpink_T14_S08_B12.png,orange,"(255, 230, 0)","(250, 230, 235)",1.4,0.8,1.2
ORANGE_as_orange_bg-softpink_T14_S10_B08.png,orange,"(255, 230, 0)","(250, 230, 235)",1.4,1.0,0.8
ORANGE_as_orange_bg-softpink_T14_S10_B10.png,orange,"(255, 230, 0)","(250, 230, 235)",1.4,1.0,1.0
ORANGE_as_orange_bg-softpink_T14_S10_B12.png,orange,"(255, 230, 0)","(250, 230, 235)",1.4,1.0,1.2
ORANGE_as_orange_bg-softpink_T14_S12_B08.png,orange,"(255, 230, 0)","(250, 230, 235)",1.4,1.2,0.8
ORANGE_as_orange_bg-softpink_T14_S12_B10.png,orange,"(255, 230, 0)","(250, 230, 235)",1.4,1.2,1.0
ORANGE_as_orange_bg-softpink_T14_S12_B12.png,orange,"(255, 230, 0)","(250, 230, 235)",1.4,1.2,1.2
ORANGE_as_orange_bg-mint_T14_S08_B08.png,orange,"(255, 230, 0)","(230, 245, 235)",1.4,0.8,0.8
ORANGE_as_orange_bg-mint_T14_S08_B10.png,orange,"(255, 230, 0)","(230, 245, 235)",1.4,0.8,1.0
ORANGE_as_orange_bg-mint_T14_S08_B12.png,orange,"(255, 230, 0)","(230, 245, 235)",1.4,0.8,1.2
ORANGE_as_orange_bg-mint_T14_S10_B08.png,orange,"(255, 230, 0)","(230, 245, 235)",1.4,1.0,0.8
ORANGE_as_orange_bg-mint_T14_S10_B10.png,orange,"(255, 230, 0)","(230, 245, 235)",1.4,1.0,1.0
ORANGE_as_orange_bg-mint_T14_S10_B12.png,orange,"(255, 230, 0)","(230, 245, 235)",1.4,1.0,1.2
ORANGE_as_orange_bg-mint_T14_S12_B08.png,orange,"(255, 230, 0)","(230, 245, 235)",1.4,1.2,0.8
ORANGE_as_orange_bg-mint_T14_S12_B10.png,orange,"(255, 230, 0)","(230, 245, 235)",1.4,1.2,1.0
ORANGE_as_orange_bg-mint_T14_S12_B12.png,orange,"(255, 230, 0)","(230, 245, 235)",1.4,1.2,1.2
ORANGE_as_orange_bg-softyellow_T14_S08_B08.png,orange,"(255, 230, 0)","(250, 250, 225)",1.4,0.8,0.8
ORANGE_as_orange_bg-softyellow_T14_S08_B10.png,orange,"(255, 230, 0)","(250, 250, 225)",1.4,0.8,1.0
ORANGE_as_orange_bg-softyellow_T14_S08_B12.png,orange,"(255, 230, 0)","(250, 250, 225)",1.4,0.8,1.2
ORANGE_as_orange_bg-softyellow_T14_S10_B08.png,orange,"(255, 230, 0)","(250, 250, 225)",1.4,1.0,0.8
ORANGE_as_orange_bg-softyellow_T14_S10_B10.png,orange,"(255, 230, 0)","(250, 250, 225)",1.4,1.0,1.0
ORANGE_as_orange_bg-softyellow_T14_S10_B12.png,orange,"(255, 230, 0)","(250, 250, 225)",1.4,1.0,1.2
ORANGE_as_orange_bg-softyellow_T14_S12_B08.png,orange,"(255, 230, 0)","(250, 250, 225)",1.4,1.2,0.8
ORANGE_as_orange_bg-softyellow_T14_S12_B10.png,orange,"(255, 230, 0)","(250, 250, 225)",1.4,1.2,1.0
ORANGE_as_orange_bg-softyellow_T14_S12_B12.png,orange,"(255, 230, 0)","(250, 250, 225)",1.4,1.2,1.2
PURPLE_as_purple_bg-white_T06_S08_B08.png,purple,"(76, 0, 76)","(255, 255, 255)",0.6,0.8,0.8
PURPLE_as_purple_bg-white_T06_S08_B10.png,purple,"(76, 0, 76)","(255, 255, 255)",0.6,0.8,1.0
PURPLE_as_purple_bg-white_T06_S08_B12.png,purple,"(76, 0, 76)","(255, 255, 255)",0.6,0.8,1.2
PURPLE_as_purple_bg-white_T06_S10_B08.png,purple,"(76, 0, 76)","(255, 255, 255)",0.6,1.0,0.8
PURPLE_as_purple_bg-white_T06_S10_B10.png,purple,"(76, 0, 76)","(255, 255, 255)",0.6,1.0,1.0
PURPLE_as_purple_bg-white_T06_S10_B12.png,purple,"(76, 0, 76)","(255, 255, 255)",0.6,1.0,1.2
PURPLE_as_purple_bg-white_T06_S12_B08.png,purple,"(76, 0, 76)","(255, 255, 255)",0.6,1.2,0.8
PURPLE_as_purple_bg-white_T06_S12_B10.png,purple,"(76, 0, 76)","(255, 255, 255)",0.6,1.2,1.0
PURPLE_as_purple_bg-white_T06_S12_B12.png,purple,"(76, 0, 76)","(255, 255, 255)",0.6,1.2,1.2
PURPLE_as_purple_bg-softgray_T06_S08_B08.png,purple,"(76, 0, 76)","(235, 235, 235)",0.6,0.8,0.8
PURPLE_as_purple_bg-softgray_T06_S08_B10.png,purple,"(76, 0, 76)","(235, 235, 235)",0.6,0.8,1.0
PURPLE_as_purple_bg-softgray_T06_S08_B12.png,purple,"(76, 0, 76)","(235, 235, 235)",0.6,0.8,1.2
PURPLE_as_purple_bg-softgray_T06_S10_B08.png,purple,"(76, 0, 76)","(235, 235, 235)",0.6,1.0,0.8
PURPLE_as_purple_bg-softgray_T06_S10_B10.png,purple,"(76, 0, 76)","(235, 235, 235)",0.6,1.0,1.0
PURPLE_as_purple_bg-softgray_T06_S10_B12.png,purple,"(76, 0, 76)","(235, 235, 235)",0.6,1.0,1.2
PURPLE_as_purple_bg-softgray_T06_S12_B08.png,purple,"(76, 0, 76)","(235, 235, 235)",0.6,1.2,0.8
PURPLE_as_purple_bg-softgray_T06_S12_B10.png,purple,"(76, 0, 76)","(235, 235, 235)",0.6,1.2,1.0
PURPLE_as_purple_bg-softgray_T06_S12_B12.png,purple,"(76, 0, 76)","(235, 235, 235)",0.6,1.2,1.2
PURPLE_as_purple_bg-beige_T06_S08_B08.png,purple,"(76, 0, 76)","(245, 240, 225)",0.6,0.8,0.8
PURPLE_as_purple_bg-beige_T06_S08_B10.png,purple,"(76, 0, 76)","(245, 240, 225)",0.6,0.8,1.0
PURPLE_as_purple_bg-beige_T06_S08_B12.png,purple,"(76, 0, 76)","(245, 240, 225)",0.6,0.8,1.2
PURPLE_as_purple_bg-beige_T06_S10_B08.png,purple,"(76, 0, 76)","(245, 240, 225)",0.6,1.0,0.8
PURPLE_as_purple_bg-beige_T06_S10_B10.png,purple,"(76, 0, 76)","(245, 240, 225)",0.6,1.0,1.0
PURPLE_as_purple_bg-beige_T06_S10_B12.png,purple,"(76, 0, 76)","(245, 240, 225)",0.6,1.0,1.2
PURPLE_as_purple_bg-beige_T06_S12_B08.png,purple,"(76, 0, 76)","(245, 240, 225)",0.6,1.2,0.8
PURPLE_as_purple_bg-beige_T06_S12_B10.png,purple,"(76, 0, 76)","(245, 240, 225)",0.6,1.2,1.0
PURPLE_as_purple_bg-beige_T06_S12_B12.png,purple,"(76, 0, 76)","(245, 240, 225)",0.6,1.2,1.2
PURPLE_as_purple_bg-softpink_T06_S08_B08.png,purple,"(76, 0, 76)","(250, 230, 235)",0.6,0.8,0.8
PURPLE_as_purple_bg-softpink_T06_S08_B10.png,purple,"(76, 0, 76)","(250, 230, 235)",0.6,0.8,1.0
PURPLE_as_purple_bg-softpink_T06_S08_B12.png,purple,"(76, 0, 76)","(250, 230, 235)",0.6,0.8,1.2
PURPLE_as_purple_bg-softpink_T06_S10_B08.png,purple,"(76, 0, 76)","(250, 230, 235)",0.6,1.0,0.8
PURPLE_as_purple_bg-softpink_T06_S10_B10.png,purple,"(76, 0, 76)","(250, 230, 235)",0.6,1.0,1.0
PURPLE_as_purple_bg-softpink_T06_S10_B12.png,purple,"(76, 0, 76)","(250, 230, 235)",0.6,1.0,1.2
PURPLE_as_purple_bg-softpink_T06_S12_B08.png,purple,"(76, 0, 76)","(250, 230, 235)",0.6,1.2,0.8
PURPLE_as_purple_bg-softpink_T06_S12_B10.png,purple,"(76, 0, 76)","(250, 230, 235)",0.6,1.2,1.0
PURPLE_as_purple_bg-softpink_T06_S12_B12.png,purple,"(76, 0, 76)","(250, 230, 235)",0.6,1.2,1.2
PURPLE_as_purple_bg-mint_T06_S08_B08.png,purple,"(76, 0, 76)","(230, 245, 235)",0.6,0.8,0.8
PURPLE_as_purple_bg-mint_T06_S08_B10.png,purple,"(76, 0, 76)","(230, 245, 235)",0.6,0.8,1.0
PURPLE_as_purple_bg-mint_T06_S08_B12.png,purple,"(76, 0, 76)","(230, 245, 235)",0.6,0.8,1.2
PURPLE_as_purple_bg-mint_T06_S10_B08.png,purple,"(76, 0, 76)","(230, 245, 235)",0.6,1.0,0.8
PURPLE_as_purple_bg-mint_T06_S10_B10.png,purple,"(76, 0, 76)","(230, 245, 235)",0.6,1.0,1.0
PURPLE_as_purple_bg-mint_T06_S10_B12.png,purple,"(76, 0, 76)","(230, 245, 235)",0.6,1.0,1.2
PURPLE_as_purple_bg-mint_T06_S12_B08.png,purple,"(76, 0, 76)","(230, 245, 235)",0.6,1.2,0.8
PURPLE_as_purple_bg-mint_T06_S12_B10.png,purple,"(76, 0, 76)","(230, 245, 235)",0.6,1.2,1.0
PURPLE_as_purple_bg-mint_T06_S12_B12.png,purple,"(76, 0, 76)","(230, 245, 235)",0.6,1.2,1.2
PURPLE_as_purple_bg-softyellow_T06_S08_B08.png,purple,"(76, 0, 76)","(250, 250, 225)",0.6,0.8,0.8
PURPLE_as_purple_bg-softyellow_T06_S08_B10.png,purple,"(76, 0, 76)","(250, 250, 225)",0.6,0.8,1.0
PURPLE_as_purple_bg-softyellow_T06_S08_B12.png,purple,"(76, 0, 76)","(250, 250, 225)",0.6,0.8,1.2
PURPLE_as_purple_bg-softyellow_T06_S10_B08.png,purple,"(76, 0, 76)","(250, 250, 225)",0.6,1.0,0.8
PURPLE_as_purple_bg-softyellow_T06_S10_B10.png,purple,"(76, 0, 76)","(250, 250, 225)",0.6,1.0,1.0
PURPLE_as_purple_bg-softyellow_T06_S10_B12.png,purple,"(76, 0, 76)","(250, 250, 225)",0.6,1.0,1.2
PURPLE_as_purple_bg-softyellow_T06_S12_B08.png,purple,"(76, 0, 76)","(250, 250, 225)",0.6,1.2,0.8
PURPLE_as_purple_bg-softyellow_T06_S12_B10.png,purple,"(76, 0, 76)","(250, 250, 225)",0.6,1.2,1.0
PURPLE_as_purple_bg-softyellow_T06_S12_B12.png,purple,"(76, 0, 76)","(250, 250, 225)",0.6,1.2,1.2
PURPLE_as_purple_bg-white_T08_S08_B08.png,purple,"(102, 0, 102)","(255, 255, 255)",0.8,0.8,0.8
PURPLE_as_purple_bg-white_T08_S08_B10.png,purple,"(102, 0, 102)","(255, 255, 255)",0.8,0.8,1.0
PURPLE_as_purple_bg-white_T08_S08_B12.png,purple,"(102, 0, 102)","(255, 255, 255)",0.8,0.8,1.2
PURPLE_as_purple_bg-white_T08_S10_B08.png,purple,"(102, 0, 102)","(255, 255, 255)",0.8,1.0,0.8
PURPLE_as_purple_bg-white_T08_S10_B10.png,purple,"(102, 0, 102)","(255, 255, 255)",0.8,1.0,1.0
PURPLE_as_purple_bg-white_T08_S10_B12.png,purple,"(102, 0, 102)","(255, 255, 255)",0.8,1.0,1.2
PURPLE_as_purple_bg-white_T08_S12_B08.png,purple,"(102, 0, 102)","(255, 255, 255)",0.8,1.2,0.8
PURPLE_as_purple_bg-white_T08_S12_B10.png,purple,"(102, 0, 102)","(255, 255, 255)",0.8,1.2,1.0
PURPLE_as_purple_bg-white_T08_S12_B12.png,purple,"(102, 0, 102)","(255, 255, 255)",0.8,1.2,1.2
PURPLE_as_purple_bg-softgray_T08_S08_B08.png,purple,"(102, 0, 102)","(235, 235, 235)",0.8,0.8,0.8
PURPLE_as_purple_bg-softgray_T08_S08_B10.png,purple,"(102, 0, 102)","(235, 235, 235)",0.8,0.8,1.0
PURPLE_as_purple_bg-softgray_T08_S08_B12.png,purple,"(102, 0, 102)","(235, 235, 235)",0.8,0.8,1.2
PURPLE_as_purple_bg-softgray_T08_S10_B08.png,purple,"(102, 0, 102)","(235, 235, 235)",0.8,1.0,0.8
PURPLE_as_purple_bg-softgray_T08_S10_B10.png,purple,"(102, 0, 102)","(235, 235, 235)",0.8,1.0,1.0
PURPLE_as_purple_bg-softgray_T08_S10_B12.png,purple,"(102, 0, 102)","(235, 235, 235)",0.8,1.0,1.2
PURPLE_as_purple_bg-softgray_T08_S12_B08.png,purple,"(102, 0, 102)","(235, 235, 235)",0.8,1.2,0.8
PURPLE_as_purple_bg-softgray_T08_S12_B10.png,purple,"(102, 0, 102)","(235, 235, 235)",0.8,1.2,1.0
PURPLE_as_purple_bg-softgray_T08_S12_B12.png,purple,"(102, 0, 102)","(235, 235, 235)",0.8,1.2,1.2
PURPLE_as_purple_bg-beige_T08_S08_B08.png,purple,"(102, 0, 102)","(245, 240, 225)",0.8,0.8,0.8
PURPLE_as_purple_bg-beige_T08_S08_B10.png,purple,"(102, 0, 102)","(245, 240, 225)",0.8,0.8,1.0
PURPLE_as_purple_bg-beige_T08_S08_B12.png,purple,"(102, 0, 102)","(245, 240, 225)",0.8,0.8,1.2
PURPLE_as_purple_bg-beige_T08_S10_B08.png,purple,"(102, 0, 102)","(245, 240, 225)",0.8,1.0,0.8
PURPLE_as_purple_bg-beige_T08_S10_B10.png,purple,"(102, 0, 102)","(245, 240, 225)",0.8,1.0,1.0
PURPLE_as_purple_bg-beige_T08_S10_B12.png,purple,"(102, 0, 102)","(245, 240, 225)",0.8,1.0,1.2
PURPLE_as_purple_bg-beige_T08_S12_B08.png,purple,"(102, 0, 102)","(245, 240, 225)",0.8,1.2,0.8
PURPLE_as_purple_bg-beige_T08_S12_B10.png,purple,"(102, 0, 102)","(245, 240, 225)",0.8,1.2,1.0
PURPLE_as_purple_bg-beige_T08_S12_B12.png,purple,"(102, 0, 102)","(245, 240, 225)",0.8,1.2,1.2
PURPLE_as_purple_bg-softpink_T08_S08_B08.png,purple,"(102, 0, 102)","(250, 230, 235)",0.8,0.8,0.8
PURPLE_as_purple_bg-softpink_T08_S08_B10.png,purple,"(102, 0, 102)","(250, 230, 235)",0.8,0.8,1.0
PURPLE_as_purple_bg-softpink_T08_S08_B12.png,purple,"(102, 0, 102)","(250, 230, 235)",0.8,0.8,1.2
PURPLE_as_purple_bg-softpink_T08_S10_B08.png,purple,"(102, 0, 102)","(250, 230, 235)",0.8,1.0,0.8
PURPLE_as_purple_bg-softpink_T08_S10_B10.png,purple,"(102, 0, 102)","(250, 230, 235)",0.8,1.0,1.0
PURPLE_as_purple_bg-softpink_T08_S10_B12.png,purple,"(102, 0, 102)","(250, 230, 235)",0.8,1.0,1.2
PURPLE_as_purple_bg-softpink_T08_S12_B08.png,purple,"(102, 0, 102)","(250, 230, 235)",0.8,1.2,0.8
PURPLE_as_purple_bg-softpink_T08_S12_B10.png,purple,"(102, 0, 102)","(250, 230, 235)",0.8,1.2,1.0
PURPLE_as_purple_bg-softpink_T08_S12_B12.png,purple,"(102, 0, 102)","(250, 230, 235)",0.8,1.2,1.2
PURPLE_as_purple_bg-mint_T08_S08_B08.png,purple,"(102, 0, 102)","(230, 245, 235)",0.8,0.8,0.8
PURPLE_as_purple_bg-mint_T08_S08_B10.png,purple,"(102, 0, 102)","(230, 245, 235)",0.8,0.8,1.0
PURPLE_as_purple_bg-mint_T08_S08_B12.png,purple,"(102, 0, 102)","(230, 245, 235)",0.8,0.8,1.2
PURPLE_as_purple_bg-mint_T08_S10_B08.png,purple,"(102, 0, 102)","(230, 245, 235)",0.8,1.0,0.8
PURPLE_as_purple_bg-mint_T08_S10_B10.png,purple,"(102, 0, 102)","(230, 245, 235)",0.8,1.0,1.0
PURPLE_as_purple_bg-mint_T08_S10_B12.png,purple,"(102, 0, 102)","(230, 245, 235)",0.8,1.0,1.2
PURPLE_as_purple_bg-mint_T08_S12_B08.png,purple,"(102, 0, 102)","(230, 245, 235)",0.8,1.2,0.8
PURPLE_as_purple_bg-mint_T08_S12_B10.png,purple,"(102, 0, 102)","(230, 245, 235)",0.8,1.2,1.0
PURPLE_as_purple_bg-mint_T08_S12_B12.png,purple,"(102, 0, 102)","(230, 245, 235)",0.8,1.2,1.2
PURPLE_as_purple_bg-softyellow_T08_S08_B08.png,purple,"(102, 0, 102)","(250, 250, 225)",0.8,0.8,0.8
PURPLE_as_purple_bg-softyellow_T08_S08_B10.png,purple,"(102, 0, 102)","(250, 250, 225)",0.8,0.8,1.0
PURPLE_as_purple_bg-softyellow_T08_S08_B12.png,purple,"(102, 0, 102)","(250, 250, 225)",0.8,0.8,1.2
PURPLE_as_purple_bg-softyellow_T08_S10_B08.png,purple,"(102, 0, 102)","(250, 250, 225)",0.8,1.0,0.8
PURPLE_as_purple_bg-softyellow_T08_S10_B10.png,purple,"(102, 0, 102)","(250, 250, 225)",0.8,1.0,1.0
PURPLE_as_purple_bg-softyellow_T08_S10_B12.png,purple,"(102, 0, 102)","(250, 250, 225)",0.8,1.0,1.2
PURPLE_as_purple_bg-softyellow_T08_S12_B08.png,purple,"(102, 0, 102)","(250, 250, 225)",0.8,1.2,0.8
PURPLE_as_purple_bg-softyellow_T08_S12_B10.png,purple,"(102, 0, 102)","(250, 250, 225)",0.8,1.2,1.0
PURPLE_as_purple_bg-softyellow_T08_S12_B12.png,purple,"(102, 0, 102)","(250, 250, 225)",0.8,1.2,1.2
PURPLE_as_purple_bg-white_T10_S08_B08.png,purple,"(128, 0, 128)","(255, 255, 255)",1.0,0.8,0.8
PURPLE_as_purple_bg-white_T10_S08_B10.png,purple,"(128, 0, 128)","(255, 255, 255)",1.0,0.8,1.0
PURPLE_as_purple_bg-white_T10_S08_B12.png,purple,"(128, 0, 128)","(255, 255, 255)",1.0,0.8,1.2
PURPLE_as_purple_bg-white_T10_S10_B08.png,purple,"(128, 0, 128)","(255, 255, 255)",1.0,1.0,0.8
PURPLE_as_purple_bg-white_T10_S10_B10.png,purple,"(128, 0, 128)","(255, 255, 255)",1.0,1.0,1.0
PURPLE_as_purple_bg-white_T10_S10_B12.png,purple,"(128, 0, 128)","(255, 255, 255)",1.0,1.0,1.2
PURPLE_as_purple_bg-white_T10_S12_B08.png,purple,"(128, 0, 128)","(255, 255, 255)",1.0,1.2,0.8
PURPLE_as_purple_bg-white_T10_S12_B10.png,purple,"(128, 0, 128)","(255, 255, 255)",1.0,1.2,1.0
PURPLE_as_purple_bg-white_T10_S12_B12.png,purple,"(128, 0, 128)","(255, 255, 255)",1.0,1.2,1.2
PURPLE_as_purple_bg-softgray_T10_S08_B08.png,purple,"(128, 0, 128)","(235, 235, 235)",1.0,0.8,0.8
PURPLE_as_purple_bg-softgray_T10_S08_B10.png,purple,"(128, 0, 128)","(235, 235, 235)",1.0,0.8,1.0
PURPLE_as_purple_bg-softgray_T10_S08_B12.png,purple,"(128, 0, 128)","(235, 235, 235)",1.0,0.8,1.2
PURPLE_as_purple_bg-softgray_T10_S10_B08.png,purple,"(128, 0, 128)","(235, 235, 235)",1.0,1.0,0.8
PURPLE_as_purple_bg-softgray_T10_S10_B10.png,purple,"(128, 0, 128)","(235, 235, 235)",1.0,1.0,1.0
PURPLE_as_purple_bg-softgray_T10_S10_B12.png,purple,"(128, 0, 128)","(235, 235, 235)",1.0,1.0,1.2
PURPLE_as_purple_bg-softgray_T10_S12_B08.png,purple,"(128, 0, 128)","(235, 235, 235)",1.0,1.2,0.8
PURPLE_as_purple_bg-softgray_T10_S12_B10.png,purple,"(128, 0, 128)","(235, 235, 235)",1.0,1.2,1.0
